feature1,feature2,price
50.13104776766211,19.987299468638962,108.62727137657433
63.5283468264919,45.528024297415925,181.48845774188777
40.06787626891892,32.729758172420006,145.13409814209896
5.4600879149561905,49.322866947987045,153.6342962186393
57.02134949039434,10.20461158809024,94.73769843685236
52.71152456029552,16.39452851907219,107.974947519863
68.23647519172957,14.315695732826978,97.49976282604175
75.90467544606109,8.03433484898508,94.73032439697681
38.61183134599733,49.97068992408199,163.72117216160152
5.586135655241852,19.859801195071512,78.84997271331734
15.486122761261234,10.83039085909428,82.61821932841407
17.70138103102974,5.233680867136453,51.12196049038577
62.41103208202296,8.726479220661126,79.46284882898203
94.5280636838851,38.21064057716526,179.11571125935393
81.1757738582517,7.3062574701158125,99.17610953982191
23.072235587395184,28.786960502180207,111.1635390519987
85.64257823567158,8.775167387182703,108.22162151503383
33.805358312557686,19.45592649552198,103.3351664967775
60.825301581990956,47.88289094478855,202.85292990394828
5.408879684818557,38.41707980194749,134.19415919040546
37.59003131583134,32.016625570882226,119.43440511571897
82.79588520188038,40.85183383678206,188.80723989423322
49.5783136575771,36.85977691028133,151.77091059148194
98.38790476355302,29.402995583755704,160.56533522742868
58.165000117791706,29.361433188407414,136.398259751946
9.188173174226966,34.14170038441324,111.63420926899397
75.7143209005487,13.034385425954436,114.6797772591157
4.1925424133182005,6.670225637086963,66.19884827191079
55.7895343163448,5.08096683135496,80.49472740096567
50.5932483970446,31.26304648323577,140.229077065406
69.31301630318222,29.968992381532182,141.98977495331843
4.994881166702192,14.39155602701882,66.68496654996716
59.309988111348844,5.623621385587385,79.1033395692892
69.77048042512277,16.276287118069128,105.96067847991372
32.06464181266241,29.128016338525686,114.19712030168435
49.33425875159138,31.212442706355546,145.6234135980422
59.21746820592808,22.977603847867297,136.3639562402256
12.690603664691047,36.86604459359136,137.0393326635267
69.24366086089736,39.9152114259785,169.80596959769682
47.06432095272154,8.369809218757428,89.36634087983158
74.8429143009745,10.96787025130937,116.90683650476612
2.3012864651738796,17.007664265073924,79.77763165256499
73.10030478808514,49.72512858022122,183.55067020782184
28.865066117430672,9.647524997574214,74.38443485366555
94.49237667383444,37.152741216073636,162.73229832545098
28.5284396416416,0.5933073291519486,64.36231824592466
57.459700129916925,17.58718248332639,115.95860996940608
43.22140962079782,37.11399417889125,148.04953182927255
6.414648960485203,24.88223820175039,111.6662931665428
4.15839100307509,32.890584191092046,113.4656287470324
6.389297095271662,16.719682347866105,87.56236046436653
93.31700785211142,28.34517214585743,147.25749604238203
60.70433167112132,24.78718365476417,134.32973125984955
35.15059434874141,18.023061084908644,90.02579569741545
45.05256641644414,29.857801849144284,145.7625452728313
75.5696310481388,34.87435548829659,171.07204768943387
82.09006773269267,34.7858420536971,160.90583810626748
84.37131616301471,15.02542704653912,120.75276646974152
97.08589975993982,14.695619383739993,116.24153318644255
11.662709608174303,20.294232613268086,91.01761274315977
0.25396327257026785,45.47432366727413,145.39195007480197
88.36047668111644,16.801321094614096,137.83160166924037
91.40748921331026,17.790823229346024,140.81406039332083
17.33872821004817,8.709098146523608,69.2176859413231
45.95812472474642,45.06137997257193,167.50542999574648
30.65705182680356,19.412580761137434,106.37048569451923
33.84551249309576,17.023290705653665,83.30729960163598
92.42108981656152,24.14035125709486,139.59981366103997
1.7459476951076525,37.668519109341425,125.09569928178688
33.16375012431871,21.534826291465198,115.36711601483505
80.03907133420326,9.337518021230629,104.95572344453684
84.9583521441294,21.761949804863097,134.60833083394962
94.81144241255616,21.94430223462747,148.79443757774158
80.58810533555433,43.09740231833393,186.1304328306348
9.282169111548999,38.970883417369464,122.24506532609527
24.801527162864645,35.56969000850166,131.3402539039332
78.37818496426063,11.552589000998982,114.20605050882301
0.6491309855588545,30.78962456331868,121.48739268336941
47.9220525145904,7.46235789619783,81.70049503036358
92.4751474532664,0.054596772172105235,95.699015344258
6.513118910910776,13.587122264237127,77.52888049338142
13.010289262126818,16.85306275577397,101.19769310905858
75.96557053887823,11.614954618108936,105.90014239061361
45.126902761948486,22.25701970262779,110.80468352161343
16.254992967347093,17.349672453474525,92.42209989995794
24.60879206266764,13.367665004942658,92.35994651805598
72.0532922685789,16.773564120877083,116.28507301887443
45.74240572915518,27.06503248490973,138.7377916593522
68.25922492802646,32.60031777384162,133.58755439716037
88.998103366515,14.77741070001008,119.38032771688522
63.693028111335195,4.818021048256316,89.26750299929643
96.12980027438934,33.24650042186339,171.48100455977178
29.32906439162203,30.9643247982046,124.79163929497874
95.45549022218907,22.000636978584765,140.61009259420362
26.380422906282096,27.72212683845856,107.97372220829678
86.00276371485566,19.913948522598663,130.42872371687315
50.99961703513885,13.082031135520383,122.89304486368918
88.551900937496,22.267340213173544,135.32400889757247
14.545166564850886,34.04972115952059,126.72139327300397
90.15161731745849,17.324932667100107,141.69333677993782
69.01114787415558,13.790480916453474,124.7359089834789
76.84403285298733,15.25484542686103,123.4220101395055
81.49281330774562,4.754626977222043,82.63729147832487
58.321363541946255,7.822149282528312,95.46465579728826
62.897568686701646,4.301817823502862,81.88018680818439
82.13083105778166,28.18473496056031,154.26677575973142
48.05654850216386,16.168653245500096,104.75228924823827
14.906632086030191,11.108361447057574,82.95727832186829
35.1462751989913,4.5243524659132115,93.5963143357086
61.763867843099185,17.606079514189783,124.49969157548986
15.781274499364994,20.643162017991745,102.64479292699488
90.77359662533908,27.490221170109137,147.75447536547267
73.33847688771533,3.9721178063136797,124.12158162601499
23.238226825134067,21.584122697983986,100.64093301518108
37.25616109558868,6.027125623271773,65.10638949250125
82.77604471428616,9.083365780204522,103.40530163537116
24.797700440947203,15.063882961802033,94.75285474653522
53.74428119583303,42.21922554658045,166.57062685311053
75.12325069185778,17.09443386059356,127.23686168471902
56.91821086156894,44.19092561051843,160.62366729509
27.584624658699262,8.259070970449544,95.1496729198919
19.215618231163667,29.8128273238164,103.29861453038788
85.16341329761887,21.83171920362167,132.5142995089929
15.019377585081017,48.14993180137888,144.57440358125092
71.07900327288212,28.89611154923336,156.99510684789828
47.91393164441826,12.951609940222497,97.22470182890622
37.847452463198685,17.121465709480464,125.41370456231202
82.78023186451567,46.46294957416492,177.10865359660698
14.020861616919955,19.012222493251457,94.83347399541589
94.67637825541615,37.19287007219035,160.9467137899506
90.61909989319977,23.75054473049601,146.5657768096008
7.014094777393809,21.440620994331184,92.5333314912899
18.780409681265965,12.89026698538312,86.92025813639084
86.51807837960752,28.634286069382046,136.4821282190077
83.84959130456794,35.656493745033146,165.5315001291692
61.25170719497014,28.345405207776142,142.08639832637434
85.13211553145513,10.826868189443084,113.48846736261251
89.8678291839226,42.719638305614396,191.69633452229186
74.2558489430376,35.2321143771779,148.72143008192006
76.22045512000405,27.030902138950292,131.75626331699388
74.78652090589125,40.43034766197455,158.95158173859377
31.64801174978504,27.766696475770512,113.07837607438003
23.54282640957176,7.819587207544487,80.09055116364105
18.654689245818844,15.92573372247193,106.22677671065429
62.8430032992954,22.4214649043099,125.95555574482877
51.048665108082616,28.853768613225235,110.63714026452733
5.987939919200591,14.734141873539352,64.46812123964418
80.50647703566266,30.09509620118126,143.36979291437314
40.94913877326242,35.54964121857987,141.31689527329974
50.43433599649217,25.526463031736363,123.27331294407496
42.94800294229362,6.336905374958546,88.90650271325883
6.926899091508421,40.43445459299632,124.72879951342227
76.52920181437179,34.08736773900369,141.22910942978825
5.072936094804048,1.2036181654962452,38.52432226333501
67.13690084941294,21.92595129268294,121.78567128231788
27.326412662048917,48.868199655158456,155.99131815982994
48.12986398792079,45.802233407912865,165.78661297967489
22.706903310843284,18.103023803871825,90.3416247920115
37.40953576287486,14.645586208635041,87.0898776981242
13.79184556675418,12.999280883323138,73.33838709989054
86.94695238548658,39.04396469279451,176.95943556695383
50.03185123124626,35.73668368476099,148.74779763051143
74.29306482063018,27.381179386318134,135.37495040666255
15.058160572273117,28.670421893353748,108.22820172869727
29.274406540296717,7.171880112885276,75.8056347550992
85.38905348368424,25.775603720259042,153.49736630602774
49.25006303029167,10.05801702780077,80.22432974426928
43.302673623252645,19.506365424023713,128.18580880754703
49.542372844557434,5.992651148344469,78.56711331597585
60.43623679828099,25.28315378926032,136.6985649795742
78.44644172513725,48.74577508285592,178.1176852342238
58.09951107589961,45.68058339683391,176.83805175101972
98.01745890007926,48.52077436009816,186.46994072449883
93.05741717496299,20.58203315159501,127.08563611128474
75.36595903346057,15.681145837187133,132.51313278529005
30.836878708027204,35.0453059368497,132.395689439444
30.932807449558908,18.868034903296486,99.71868291383971
97.43767981578428,11.249127875583264,107.56833168527228
11.8627804705288,36.687266126663616,128.83447310644812
15.390046038646489,3.164105400099282,66.90219161147441
89.70001982221477,23.112634079051812,129.55996298770864
46.642184705610546,34.85923198458406,134.43376980987517
64.22967030305813,31.669017049486133,139.7702714668669
75.95015845000609,27.3967799234063,142.3256947165824
52.81820552791262,38.03695597731648,146.592848985684
64.6539523960765,15.293504962067878,111.13036979245865
77.22612110208988,6.7931362343047414,80.40364705353474
57.7236499334221,41.4533670300394,168.82380247415827
27.90316889350364,4.676700478795764,64.24613902997967
19.448186415611513,9.758885893723763,71.31119261651584
91.23636541858386,9.07812566490644,102.2266004099449
58.10043539844825,4.003619285660198,81.27908349610058
3.2068032674133273,3.026322362888323,59.2059258957708
65.81231652223252,27.242003604454823,119.66623985468371
88.15051906484996,7.00799108101492,106.15330489142013
76.3499678483789,7.693403219422784,95.88985249312252
66.56238626332525,45.324230275892084,164.81518680645954
45.37364085400295,27.610159532728453,137.89721507284844
91.17566683366337,39.93644509821001,181.36464000809335
83.34316288955638,24.314307324809004,148.19676580159964
35.50371839522008,16.89140995089468,85.20652798539685
52.266134649050336,12.99090858496466,105.08585085315362
10.805759875257138,8.981466901270052,73.13356922001532
96.30302409399074,18.708901977153165,141.8312510674269
1.2118519298341957,23.273479082171654,118.73156801578882
40.011308519857344,37.376248324285825,135.39368114437104
93.73406808473199,3.0622784646130388,88.89462968476887
51.17885912101271,23.182034972250072,99.29519716105096
66.3954495236728,47.95122996208338,178.89059782070856
13.407952498238041,23.840128576009622,100.54446990550127
50.30985175938866,20.91491738009984,105.35919553545301
87.71762666838117,10.118907741406819,110.43500185229243
53.37448270256002,0.864153062216888,63.190508144362646
88.42649035312769,1.6933794941591418,92.39483259033837
22.364938056858264,17.726504454940827,95.83916295020524
80.34916746064407,4.555830659787896,102.55301411589495
87.41483729976677,0.013919190193578679,90.19599187602337
64.84168139343613,38.40341427127121,174.62292046173644
88.39465780900888,0.6498564814575947,93.16918274901136
15.829396772482996,5.686781425992782,63.62630373143791
7.295113169194034,12.064773372927107,79.03870392710827
67.43968101489584,11.208053402140294,115.38500931832212
28.49594951626183,15.643393897746922,107.92852309635497
93.33831444818615,4.6567741467914985,108.73296204801478
81.19927053734337,45.16032651441994,172.490925056396
6.7648208653835145,26.241774153081032,104.54685756172395
29.344740283393943,17.30094023821368,100.26368526996346
4.966780966622442,26.00259266035166,100.60544008762155
